P206.Status,MV501.Status,P203.Status,MV302.Status,MV101.Status,P4_STATE,P101.Status,P404.Status,P402.Status,P204.Status,MV504.Status,FIT503.Pv,UV401.Status,P401.Status,P5_STATE,FIT501.Pv,FIT401.Pv,FIT504.Pv,P501.Status,AIT201.Pv,AIT202.Pv,FIT301.Pv,t_stamp,P201.Status,FIT601.Pv,MV503.Status,P2_STATE,MV502.Status,PIT502.Pv,MV303.Status,PIT501.Pv,AIT503.Pv,P601.Status,P602.Status,P205.Status,PIT503.Pv,P3_STATE,AIT402.Pv,P202.Status,AIT203.Pv,AIT401.Pv,AIT501.Pv,AIT502.Pv,FIT201.Pv,LIT101.Pv,MV304.Status,P403.Status,FIT101.Pv,P102.Status,MV301.Status,P301.Status,AIT504.Pv,DPIT301.Pv,LIT401.Pv,LIT301.Pv,P1_STATE,FIT502.Pv,P502.Status,MV201.Status,P302.Status,P6_STATE
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31184316,1.30251622,0.0,2.0,29.25532,7.770636,1.84082234,2020-06-22 09:28:04,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.49827,160.958725,2.338513,577.4866,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0585823,958.3696,875.296448,3.0,1.16638911,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31184316,1.30251622,0.0,2.0,29.25532,7.76807261,1.84082234,2020-06-22 09:28:05,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.4979496,160.958725,2.337744,577.4866,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0841923,958.4081,875.817139,3.0,1.15985656,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31184316,1.30251622,0.0,2.0,29.25532,7.76070261,1.83928499999999,2020-06-22 09:28:06,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.494425,160.958725,2.3367188,577.4081,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0841923,958.3696,876.377868999999,3.0,1.1507622,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.309536,1.30238807,0.0,2.0,29.25532,7.755255,1.83928499999999,2020-06-22 09:28:07,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.49186134,160.958725,2.33543699999999,576.9763,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0841923,958.1389,876.377868999999,3.0,1.14089918,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.309536,1.30226,0.0,2.0,29.25532,7.74660349,1.83928499999999,2020-06-22 09:28:08,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.48993874,160.779282,2.33389926,577.2903,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0393753,958.177368,876.377868999999,3.0,1.13475084,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.309536,1.30226,0.0,2.0,29.25532,7.74371958,1.84095049,2020-06-22 09:28:09,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.196869,0.0,7.48993874,160.779282,2.33389926,577.368835,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0393753,958.446533,876.738342,3.0,1.143333,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30543447,1.30123568,0.0,2.0,29.25532,7.739234,1.84197533,2020-06-22 09:28:10,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.248137999999,0.0,7.48385048,160.779282,2.33389926,577.4081,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0041618,958.3312,876.738342,3.0,1.15037787,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30402458,1.30123568,0.0,2.0,29.0951042,7.739234,1.8447938,2020-06-22 09:28:11,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.350677,0.0,7.48320961,160.779282,2.33800029999999,577.4866,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9785519,958.600342,876.738342,3.0,1.15985656,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118426531999999,2.0,2.0,12.0,1.302743,1.30226,0.0,2.0,29.0951042,7.73282528,1.84569061,2020-06-22 09:28:12,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.350677,0.0,7.48320961,160.779282,2.3413322,577.6436,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9785519,958.6388,876.738342,3.0,1.16831052,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118426531999999,2.0,2.0,12.0,1.302743,1.30379665,0.0,2.0,29.0951042,7.73282528,1.84569061,2020-06-22 09:28:13,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.350677,0.0,7.48160744,160.651108,2.34504867,577.4473,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9785519,959.0233,876.738342,3.0,1.1793263,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118426531999999,2.0,2.0,12.0,1.3045373,1.30379665,0.0,2.0,29.0951042,7.73282528,1.84569061,2020-06-22 09:28:14,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.350677,0.0,7.4793644,160.625473,2.34889317,577.8006,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9785519,958.831055,876.738342,3.0,1.18560266,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.30569088,1.30379665,0.0,2.0,29.0951042,7.73282528,1.84569061,2020-06-22 09:28:15,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.625473,2.349662,578.232361,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9945583,958.831055,876.738342,3.0,1.18560266,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.30569088,1.30379665,0.0,2.0,29.0951042,7.74051499999999,1.842744,2020-06-22 09:28:16,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.625473,2.349662,578.232361,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9945583,959.253999999999,876.738342,3.0,1.18483412,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.307998,1.30379665,0.0,2.0,29.0951042,7.74500132,1.84120667,2020-06-22 09:28:17,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.625473,2.349662,578.6249,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9945583,959.1771,876.738342,3.0,1.16395545,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.30966425,1.30379665,0.0,2.0,29.0951042,7.749808,1.83928499999999,2020-06-22 09:28:18,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.625473,2.34748339999999,578.9389,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9945583,959.3694,876.738342,3.0,1.14461386,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.30979239999999,1.30315638,0.0,2.0,29.0951042,7.755255,1.83813199999999,2020-06-22 09:28:19,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.625473,2.34607387,578.9782,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9945583,959.253999999999,876.1776,3.0,1.12962723,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118298499999999,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.9348888,7.75910044,1.835698,2020-06-22 09:28:20,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.4793644,160.369140999999,2.342998,579.9202,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0457773,959.330933,876.1776,3.0,1.13334191,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118298499999999,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.9348888,7.76647043,1.835698,2020-06-22 09:28:21,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.48385048,160.2666,2.340307,579.9988,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0457773,959.2156,876.1776,3.0,1.13884974,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.118298499999999,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.6785431,7.774161,1.834545,2020-06-22 09:28:22,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.487055,160.2666,2.3390255,580.6268,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0457773,959.946167,876.1776,3.0,1.14922512,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.5183277,7.77672434,1.83390439,2020-06-22 09:28:23,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.555756,0.0,7.487055,160.2666,2.33812833,581.294067,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0457773,960.369141,875.416565,3.0,1.1552453,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.5183277,7.78217125,1.83390439,2020-06-22 09:28:24,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.683929,0.0,7.492182,160.164063,2.33812833,581.3334,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9721489,960.1,875.416565,3.0,1.15012169,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.3131249,1.30174792,0.0,2.0,28.5183277,7.78473473,1.83390439,2020-06-22 09:28:25,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.683929,0.0,7.496668,160.164063,2.33684683,581.8044,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9721489,960.369141,875.416565,3.0,1.16331494,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117146246,2.0,2.0,12.0,1.31145859,1.30161977,0.0,2.0,28.5183277,7.78473473,1.83646667,2020-06-22 09:28:26,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.683929,0.0,7.496668,160.164063,2.33684683,582.157654,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9721489,960.4076,876.0174,3.0,1.17356217,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31145859,1.30161977,0.0,2.0,28.5183277,7.78473473,1.83672285,2020-06-22 09:28:27,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.728531,7.0,0.0,1.0,132.683929,0.0,7.496668,160.164063,2.33684683,582.5502,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9433383999999,960.3307,876.0174,3.0,1.16702962,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31145859,1.30161977,0.0,2.0,28.5183277,7.78473473,1.834545,2020-06-22 09:28:28,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,132.683929,0.0,7.49827,160.164063,2.34312629999999,582.9427,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9241299999999,960.1769,876.0174,3.0,1.15793526,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31145859,1.30161977,0.0,2.0,28.5183277,7.78473473,1.82967675,2020-06-22 09:28:29,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,132.683929,0.0,7.50307655,160.164063,2.347099,582.9427,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9241299999999,960.215332,875.5768,3.0,1.14666331,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30889523,1.3005954,0.0,2.0,28.5183277,7.78153038,1.82967675,2020-06-22 09:28:30,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,132.7352,0.0,7.50307655,160.164063,2.350559,582.981934,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9433383999999,960.676758,875.5768,3.0,1.159088,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30825436,1.3005954,0.0,2.0,28.5183277,7.774161,1.83236706,2020-06-22 09:28:31,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,132.7352,0.0,7.50435829,160.164063,2.35414743,583.453,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9657469,960.868999999999,875.5768,3.0,1.16446781,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30722892,1.30290031,0.0,2.0,28.5183277,7.76903399999999,1.83236706,2020-06-22 09:28:32,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,132.7352,0.0,7.506601,160.164063,2.35517263,583.924,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9657469,960.215332,875.977356,3.0,1.164852,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30633175,1.30302835,0.0,2.0,28.5183277,7.76422739,1.83236706,2020-06-22 09:28:33,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.837738,0.0,7.506601,160.164063,2.35517263,584.238037,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9241299999999,960.4845,876.738342,3.0,1.15562963,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30633175,1.30302835,0.0,2.0,28.5183277,7.758139,1.83236706,2020-06-22 09:28:34,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.837738,0.0,7.506601,160.164063,2.35453176,584.669861,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9241299999999,960.599853999999,876.89856,3.0,1.14832842,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30633175,1.30302835,0.0,2.0,28.5183277,7.75141,1.83236706,2020-06-22 09:28:35,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.837738,0.0,7.506601,160.164063,2.3495338,584.669861,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9081249,960.7152,877.018738,3.0,1.14474189,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30633175,1.30123568,0.0,2.0,28.3581142,7.744681,1.83236706,2020-06-22 09:28:36,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.837738,0.0,7.506601,160.164063,2.345433,584.826842999999,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.89532,960.9459,877.3392,3.0,1.15691054,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.3064599,1.30123568,0.0,2.0,28.00564,7.73859299999999,1.83236706,2020-06-22 09:28:37,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.506601,160.164063,2.341204,585.4549,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.86971,961.0613,877.3392,3.0,1.17458689,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.3064599,1.30264425,0.0,2.0,28.00564,7.734107,1.83044541,2020-06-22 09:28:38,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.50596,160.164063,2.33595,585.6119,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.86971,960.9844,877.3392,3.0,1.17573977,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.3064599,1.30302835,0.0,2.0,28.22994,7.730262,1.82775509,2020-06-22 09:28:39,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.50307655,160.164063,2.33210516,586.2399,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9177284,961.099731,877.1389,3.0,1.16177785,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30902338,1.30302835,0.0,2.0,28.22994,7.72705746,1.82737076,2020-06-22 09:28:40,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.501154,160.164063,2.33043933,585.9259,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9177284,961.176635999999,876.8185,3.0,1.1552453,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.30992055,1.30302835,0.0,2.0,28.22994,7.72705746,1.82737076,2020-06-22 09:28:41,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.50019264,160.164063,2.32890153,585.8474,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9785519,961.176635999999,876.8185,3.0,1.14820039,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31158674,1.30302835,0.0,2.0,28.22994,7.72705746,1.83121407,2020-06-22 09:28:42,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,132.940277,0.0,7.50019264,160.164063,2.32890153,586.3184,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9977589,961.291999999999,876.8185,3.0,1.1453824,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31158674,1.30302835,0.0,2.0,28.22994,7.72705746,1.83185458,2020-06-22 09:28:43,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,133.017181,0.0,7.50019264,160.164063,2.33402753,586.2399,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,14.9977589,961.484253,877.178955,3.0,1.16075325,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31158674,1.30302835,0.0,2.0,28.22994,7.72705746,1.83480119999999,2020-06-22 09:28:44,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,133.017181,0.0,7.50019264,160.061523,2.337744,586.2399,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0105639,961.5227,877.178955,3.0,1.16433966,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31158674,1.30302835,0.0,2.0,28.22994,7.737632,1.83826017,2020-06-22 09:28:45,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.744553,7.0,0.0,1.0,133.017181,0.0,7.50019264,160.061523,2.34325433,586.5932,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0393753,961.561157,877.178955,3.0,1.15588582,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31274033,1.30302835,0.0,2.0,28.133812,7.7421174,1.83966935,2020-06-22 09:28:46,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,133.017181,0.0,7.50019264,160.061523,2.34991837,586.5932,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0393753,961.8688,877.8198,3.0,1.14717567,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.117658361999999,2.0,2.0,12.0,1.31274033,1.30302835,0.0,2.0,28.0376835,7.74403999999999,1.84018183,2020-06-22 09:28:47,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,133.196609,0.0,7.49762899999999,160.061523,2.35440373,587.221251999999,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.0393753,962.0226,877.980042,3.0,1.13859355,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.115865953,2.0,2.0,12.0,1.31081772,1.30302835,0.0,2.0,28.0376835,7.75012827,1.84402514,2020-06-22 09:28:48,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,133.196609,0.0,7.4969883,160.061523,2.35658216,587.182,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.02657,962.0226,878.1803,3.0,1.15178692,1.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.115865953,2.0,2.0,12.0,1.31081772,1.30302835,0.0,2.0,28.0376835,7.754935,1.8447938,2020-06-22 09:28:49,2.0,0.000256303465,1.0,2.0,2.0,2.05042768,1.0,234.234818,47.77621,2.0,1.0,2.0,208.616379,7.0,0.0,1.0,133.196609,0.0,7.4969883,160.061523,2.35671043,587.3783,1.0,1.0,0.0,1.0,1.0,2.0,1.96103561,15.02657,962.291748,878.380554,3.0,1.15486109,1.0,2.0,1.0,2.0
