t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P501.Speed,P502.Status,P502.Speed,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,LIT601.Pv,LIT602.Pv,FIT601.Pv,FIT602.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm
11-Mar-2026 11:19:55,2,577.4081,0.0,1,2,1,2,2.33146453,69.24506,10.1623306,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,952.5202,1.7761265,16.3070621,1,2,1,1,2,1,Bad Input,Bad Input,4,985.2474,1.0482105,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05806208,0.7512489,0.214960158,0.06488806,9.422777,229.99231,188.573441,20.7639065,242.469879,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,345.103821,564.246338,0.0,2.85794377,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:19:56,2,578.5464,0.0,1,2,1,2,2.33146453,69.24506,10.16938,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,952.5202,1.7761265,16.252641699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,985.6319,1.0482105,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05806208,0.7612399459999999,0.214960158,0.06488806,9.417971000000001,229.99231,188.573441,20.7639065,242.469879,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,344.847473,564.7911,0.0,2.85794377,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:19:57,2,578.5464,0.0,1,2,1,2,2.32954216,68.92464,10.1748276,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,952.5202,1.77856064,16.252641699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,985.6319,1.04897881,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05806208,0.7612399459999999,0.214960158,0.06488806,9.415728,229.99231,188.573441,20.7639065,242.37374900000003,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,344.559082,564.7911,0.0,2.84865284,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:19:58,2,580.7053,0.0,1,2,1,2,2.327748,68.92464,10.1757889,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,953.1611,1.77856064,16.252641699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,985.516541,1.04897881,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05793393,0.7612399459999999,0.214960158,0.06488806,9.414125,229.99231,188.573441,20.7639065,242.37374900000003,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,344.142517,564.7911,0.0,2.837119,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:19:59,2,581.097839,0.0,1,2,1,2,2.325954,68.92464,10.1793137,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,953.4815,1.7766389999999999,16.243038199999997,1,2,1,1,2,1,Bad Input,Bad Input,4,985.2474,1.04897881,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05793393,0.7509927,0.214960158,0.06488806,9.412203,229.99231,188.573441,20.7639065,242.37374900000003,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,343.9182,564.7911,0.0,2.84849262,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:00,2,581.097839,0.0,1,2,1,2,2.32390356,68.92464,10.1793137,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,953.4815,1.77522969,16.2366352,1,2,1,1,2,1,Bad Input,Bad Input,4,985.439636,1.04897881,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05934381,0.750736535,0.214960158,0.06488806,9.40899849,229.99231,188.573441,20.7639065,242.37374900000003,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,341.51498399999997,563.3171,0.0,2.84993434,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:01,2,581.097839,0.0,1,2,1,2,2.32390356,68.92464,10.1793137,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,953.4815,1.77522969,16.2366352,1,2,1,1,2,1,Bad Input,Bad Input,4,985.7857,1.05064344,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05998468,0.750736535,0.21547226600000002,0.06488806,9.40899849,229.99231,188.573441,20.7639065,242.54998799999998,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,340.3935,563.3171,0.0,2.85441971,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:02,2,581.097839,0.0,1,2,1,2,2.32198119,68.92464,10.172905,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,954.482849,1.77587032,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,986.2087,1.05166781,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05998468,0.750736535,0.21547226600000002,0.06488806,9.40899849,229.99231,188.573441,20.7639065,242.54998799999998,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,339.271973,563.3171,0.0,2.86451149,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:03,2,581.097839,0.0,1,2,1,2,2.32198119,68.92464,10.1639328,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,954.482849,1.780098,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,986.3625,1.05166781,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05998468,0.750736535,0.21547226600000002,0.06488806,9.40899849,229.99231,188.573441,20.7639065,242.54998799999998,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,338.50296000000003,562.996643,0.0,2.85425949,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:04,2,581.097839,0.0,1,2,1,2,2.32364726,68.92464,10.1565628,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,954.482849,1.780098,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,986.9777,1.0493629,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05998468,0.750736535,0.21547226600000002,0.06488806,9.40899849,229.99231,188.573441,20.7639065,242.54998799999998,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,337.541656,562.9646,0.0,2.83039117,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:05,2,579.174438,0.0,1,2,1,2,2.32556939,68.92464,10.1475906,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,954.482849,1.782532,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,987.0931,1.04910684,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05844653,0.750736535,0.217008621,0.06488806,9.415728,229.99231,188.573441,20.7639065,242.54998799999998,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,335.7793,562.9646,0.0,2.8332745999999998,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:06,2,579.0174559999999,0.0,1,2,1,2,2.32762,68.92464,10.13958,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.7848380000000001,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,987.439148,1.049491,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05780566,0.7406174,0.217008621,0.06488806,9.418932,229.99231,188.573441,20.7639065,242.421814,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,335.298645,562.6762,0.0,2.85153627,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:07,2,578.4679,0.0,1,2,1,2,2.32826066,68.66829,10.1312485,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.78547859,16.227031699999998,1,2,1,1,2,1,Bad Input,Bad Input,4,987.6698,1.051924,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05780566,0.7406174,0.21688059,0.06488806,9.422457000000001,229.99231,188.573441,20.6101,242.421814,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,334.689819,562.6762,0.0,2.85153627,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:08,2,578.4679,0.0,1,2,1,2,2.32941413,68.66829,10.1293259,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.78573477,16.198220000000003,1,2,1,1,2,1,Bad Input,Bad Input,4,987.8236,1.051924,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05780566,0.7406174,0.21611242,0.06488806,9.427583,229.99231,188.573441,20.571647600000002,242.421814,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,334.689819,563.5414,0.0,2.83743954,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:09,2,578.4679,0.0,1,2,1,2,2.32941413,68.66829,10.1229172,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.78381312,16.1470013,1,2,1,1,2,1,Bad Input,Bad Input,4,988.1312,1.051924,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05780566,0.7553478,0.21611242,0.06488806,9.427583,229.99231,188.573441,20.571647600000002,242.389771,0.0,202.432068,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,334.689819,563.5414,0.0,2.83119226,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:10,2,578.4679,0.0,1,2,1,2,2.325313,68.66829,10.1229172,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.7811228,16.1245918,1,2,1,1,2,1,Bad Input,Bad Input,4,988.4004,1.051924,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05780566,0.7675164000000001,0.21611242,0.06488806,9.430146,229.99231,188.573441,20.571647600000002,242.309662,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,331.902069,563.957947,0.0,2.83808041,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:11,2,579.8417360000001,0.0,1,2,1,2,2.32390356,68.66829,10.1219559,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.21352,955.0837,1.77971363,16.1245918,1,2,1,1,2,1,Bad Input,Bad Input,4,988.1312,1.051924,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.759702861,0.21611242,0.06488806,9.430786999999999,229.99231,188.573441,20.571647600000002,242.309662,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,330.9408,564.2784,0.0,2.86371064,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:12,2,580.6268,0.0,1,2,1,2,2.320828,68.66829,10.1219559,136.0164,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.2839359999999,1.77971363,16.1245918,1,2,1,1,2,1,Bad Input,Bad Input,4,988.6311,1.051924,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.758421957,0.21611242,0.064311564,9.430786999999999,229.99231,188.573441,20.571647600000002,242.309662,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,330.9408,564.2784,0.0,2.86835623,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:13,2,580.6268,0.0,1,2,1,2,2.31864929,68.82851,10.1219559,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.6844480000001,1.77971363,16.1245918,1,2,1,1,2,1,Bad Input,Bad Input,4,989.246338,1.05256414,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.7462534000000001,0.21611242,0.064311564,9.430786999999999,229.99231,188.573441,20.571647600000002,242.309662,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,329.4027,564.2784,0.0,2.86835623,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:14,2,582.7857,0.0,1,2,1,2,2.31634259,69.02077,10.13253,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.6844480000001,1.77868867,16.179012300000004,1,2,1,1,2,1,Bad Input,Bad Input,4,989.5924,1.04961908,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.7416421,0.21611242,0.064311564,9.426621,229.99231,188.573441,20.8023586,242.469879,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,328.697784,563.5414,0.0,2.88245273,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:15,2,582.7857,0.0,1,2,1,2,2.315958,69.02077,10.1408615,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.6844480000001,1.77843249,16.2046223,1,2,1,1,2,1,Bad Input,Bad Input,4,990.207642,1.04910684,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.7475343000000001,0.21611242,0.06450373,9.422777,229.99231,188.573441,20.8023586,242.469879,0.0,202.335938,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,328.53756699999997,563.4773,0.0,2.87476373,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:16,2,582.7857,0.0,1,2,1,2,2.315958,69.02077,10.1485519,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.6844480000001,1.77843249,16.211025199999998,1,2,1,1,2,1,Bad Input,Bad Input,4,990.1692,1.05128372,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05780566,0.737415135,0.21547226600000002,0.06392723,9.41733,229.99231,188.573441,20.8023586,242.469879,0.0,202.35195900000002,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,328.1851,563.4773,0.0,2.85169649,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:17,2,582.7857,0.0,1,2,1,2,2.31531739,68.66829,10.1520767,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.06633,35.085472100000004,955.6844480000001,1.78035414,16.211025199999998,1,2,1,1,2,1,Bad Input,Bad Input,4,990.0154,1.05141175,0.0,135.83696,2,1,2,1,2,Inactive,12,1.05985641,0.72575897,0.21547226600000002,0.06271018,9.415407,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,325.5255,563.7977,0.0,2.84352684,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:18,2,582.7857,0.0,1,2,1,2,2.31531739,68.47603,10.1575241,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.6844480000001,1.78201962,16.2366352,1,2,1,1,2,1,Bad Input,Bad Input,4,989.8231,1.052052,0.0,136.042038,2,1,2,1,2,Inactive,12,1.05998468,0.7205072640000001,0.21547226600000002,0.06258207,9.409639,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,324.436035,563.9259,0.0,2.84528875,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:19,2,582.7857,0.0,1,2,1,2,2.31736779,68.47603,10.16169,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.6844480000001,1.78291631,16.27505,1,2,1,1,2,1,Bad Input,Bad Input,4,990.3999,1.052052,0.0,136.042038,2,1,2,1,2,Inactive,12,1.06049728,0.7317791579999999,0.21432001899999997,0.06258207,9.404833,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,324.436035,563.9259,0.0,2.8480119999999998,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:20,2,582.0007,0.0,1,2,1,2,2.32069969,68.47603,10.16201,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.6844480000001,1.78291631,16.2878551,1,2,1,1,2,1,Bad Input,Bad Input,4,990.3999,1.04961908,0.0,136.042038,2,1,2,1,2,Inactive,12,1.06049728,0.7454848000000001,0.21432001899999997,0.06258207,9.40291,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,322.64163199999996,563.9259,0.0,2.86050677,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:21,2,581.8829,0.0,1,2,1,2,2.32403159,68.02743,10.16201,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.6844480000001,1.78291631,16.3198662,1,2,1,1,2,1,Bad Input,Bad Input,4,990.669067,1.05089951,0.0,135.811325,2,1,2,1,2,Inactive,12,1.06049728,0.75598824,0.21432001899999997,0.06258207,9.399385,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,322.353241,564.2784,0.0,2.86803579,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:22,2,581.8829,0.0,1,2,1,2,2.32441616,68.02743,10.1572037,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.964844,1.78381312,16.3390751,1,2,1,1,2,1,Bad Input,Bad Input,4,990.8229,1.05218,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05985641,0.761111856,0.21432001899999997,0.06258207,9.39522,229.99231,188.573441,20.8023586,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,322.353241,564.5988,0.0,2.86114764,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:23,2,581.019348,0.0,1,2,1,2,2.32787633,67.7390442,10.1488724,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,955.964844,1.78522229,16.3390751,1,2,1,1,2,1,Bad Input,Bad Input,4,990.7844,1.05218,0.0,135.811325,2,1,2,1,2,Inactive,12,1.0585748,0.761111856,0.21483212699999998,0.06258207,9.392336,229.99231,188.573441,21.07152,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,322.353241,564.5988,0.0,2.85842443,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:24,2,580.9408,0.0,1,2,1,2,2.32967043,67.707,10.1447067,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,156.16876200000002,35.085472100000004,956.2853,1.78522229,16.3390751,1,2,1,1,2,1,Bad Input,Bad Input,4,990.8229,1.05294836,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05793393,0.7525298,0.21483212699999998,0.06258207,9.392336,229.99231,188.573441,21.109972,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,322.16098,564.3424679999999,0.0,2.84721112,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:25,2,579.9988,0.0,1,2,1,2,2.33069563,67.707,10.1350937,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.336481,155.963882,35.085472100000004,956.2853,1.78522229,16.3390751,1,2,1,1,2,1,Bad Input,Bad Input,4,991.2074,1.05294836,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05793393,0.7509927,0.21483212699999998,0.0642475039,9.387209,229.99231,188.573441,21.109972,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,321.3599,564.0861,0.0,2.85073519,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:26,2,579.8417360000001,0.0,1,2,1,2,2.33069563,67.41861,10.1280441,135.78569,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.338562,155.963882,35.085472100000004,956.2853,1.78522229,16.3326721,1,2,1,1,2,1,Bad Input,Bad Input,4,991.24585,1.05294836,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05793393,0.7508646,0.21483212699999998,0.0642475039,9.387209,229.99231,188.573441,21.109972,242.469879,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,321.3599,564.0861,0.0,2.85794377,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:27,2,579.724,0.0,1,2,1,2,2.330952,67.41861,10.1200333,135.580627,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.963882,35.085472100000004,956.2853,1.7848380000000001,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,991.1305,1.05294836,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05793393,0.7508646,0.21483212699999998,0.06463184,9.392014999999999,229.78723100000002,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,319.084839,564.4386,0.0,2.86162829,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:28,2,578.9782,0.0,1,2,1,2,2.32941413,67.41861,10.1136246,135.580627,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.963882,35.085472100000004,956.4855349999999,1.78330064,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,991.1305,1.05000317,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05793393,0.7508646,0.21636846699999998,0.06501617,9.392977,229.78723100000002,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,318.5081,564.4386,0.0,2.86162829,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:29,2,578.6642,0.0,1,2,1,2,2.32697916,67.41861,10.1120224,135.580627,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.963882,35.085472100000004,956.8860470000001,1.78317261,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,990.8229,1.04974711,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05716479,0.7508646,0.21636846699999998,0.06501617,9.398424,229.78723100000002,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,318.5081,564.5027,0.0,2.858905,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:30,2,580.3127440000001,0.0,1,2,1,2,2.32582569,67.22635,10.1078577,135.580627,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.835846,35.085472100000004,956.8860470000001,1.7861191000000003,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,991.1689449999999,1.04974711,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05716479,0.7508646,0.21636846699999998,0.06501617,9.398424,229.530884,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,317.130219,564.630859,0.0,2.84833241,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:31,2,580.9408,0.0,1,2,1,2,2.32505679,67.00205,10.1059351,135.555,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.835846,35.085472100000004,957.2065,1.78701591,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,991.1689449999999,1.04974711,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05716479,0.7602151999999999,0.21636846699999998,0.06469589469999999,9.400988,229.530884,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,315.528076,564.630859,0.0,2.84528875,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
11-Mar-2026 11:20:32,2,581.5296,0.0,1,2,1,2,2.32467246,67.00205,10.1059351,135.555,2,2,1,2,1,2,1,1,1,Inactive,Inactive,Inactive,Active,7,8.341891,155.835846,35.085472100000004,957.5269,1.78701591,16.2846527,1,2,1,1,2,1,Bad Input,Bad Input,4,991.515,1.04974711,0.0,135.811325,2,1,2,1,2,Inactive,12,1.05716479,0.7618804,0.21636846699999998,0.06469589469999999,9.40291,229.530884,188.573441,20.879261,242.53396600000002,0.0,202.480133,2,10.0,1,0.0,2,2,1,1,Bad Input,Bad Input,2,314.6629,564.630859,0.0,2.85281777,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active
